hscode,품명,기본세율,FTA,hs6
8507600010,"Of a kind used as the primary source of electrical power for electrically powered vehicles of subheadings 8703.40, 8703.50, 8703.60, 8703.70 or 8703.80",3.40%,Free,850760
8507600020,Other,3.40%,Free,850760
8507804000,"Of a kind used as the primary source of electrical power for electrically powered vehicles of subheadings 8703.40, 8703.50, 8703.60, 8703.70 or 8703.80",3.40%,Free,850780
8507808100,Other:,3.40%,Free,850780
8507904000,Of lead-acid storage batteries,3.50%,Free,850790
8507908000,Other,3.40%,Free,850790
8508110000,"Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",Free,,850811
8508190000,Other,Free,,850819
8508600000,Other vacuum cleaners,Free,,850860
8508700000,Parts,Free,,850870
8509400015,Blenders,4.20%,0.40%,850940
8509400025,Other food mixers,4.20%,0.40%,850940
8509400030,Juice extractors,4.20%,0.40%,850940
8509400040,Food grinders and processors,4.20%,0.40%,850940
8509801000,Floor polishers,Free,,850980
8509802000,Kitchen waste disposers (disposals),Free,,850980
8509805040,Can openers (including combination units),4.20%,Free,850980
8509805045,Electric toothbrushes,4.20%,Free,850980
8509805050,Evaporative,4.20%,Free,850980
8509805070,Ultrasonic,4.20%,Free,850980
8509805080,Other,4.20%,Free,850980
8509805095,Other,4.20%,Free,850980
8509902500,Housings,3.40%,Free,850990
8509903500,Other,3.40%,Free,850990
8509904500,Housings,4.20%,Free,850990
8509905500,Other,4.20%,Free,850990
8510100000,Shavers,Free,,851010
8510201000,Hair clippers to be used for agricultural or horticultural purposes,4%,Free,851020
8510209000,Other,4%,Free,851020
8510300000,Hair-removing appliances,4.20%,Free,851030
8510901000,Blades and cutting heads,Free,,851090
8510902000,Other parts of shavers,Free,,851090
8510903001,Parts of hair clippers to be used for agricultural or horticultural purposes,4%,Free,851090
8510904000,Other parts of hair clippers,4%,Free,851090
8510905500,Other,4.20%,Free,851090
8511100000,Spark plugs,2.50%,Free,851110
8511200000,Ignition magnetos; magneto-dynamos; magnetic flywheels,2.50%,Free,851120
8511300040,Distributors,2.50%,Free,851130
8511300080,Ignition coils,2.50%,Free,851130
8511400000,Starter motors and dual purpose starter-generators,2.50%,Free,851140
8511500000,Other generators,2.50%,Free,851150
8511802000,"Designed for use on 6, 12 or 24 V systems",2.50%,Free,851180
8511804000,Other,Free,,851180
8511806000,Other,2.50%,Free,851180
8511902000,"Designed for use on 6, 12 or 24 V systems",3.10%,Free,851190
8511904000,Other,Free,,851190
8511906020,Distributor contact (breaker point) sets,2.50%,Free,851190
8511906040,Other,2.50%,Free,851190
8512102000,Lighting equipment,Free,,851210
8512104000,Visual signaling equipment,2.70%,Free,851210
8512202040,"For the vehicles of subheading 8701.20 or heading 8702, 8703, 8704, 8705 or 8711",Free,,851220
8512202080,Other,Free,,851220
8512204040,"For the vehicles of subheading 8701.20 or heading 8702, 8703, 8704, 8705 or 8711",2.50%,Free,851220
8512204080,Other,2.50%,Free,851220
8512300020,Horns,2.50%,Free,851230
8512300030,Radar detectors of a kind used in motor vehicles,2.50%,Free,851230
8512300040,Other,2.50%,Free,851230
8512402000,Defrosters and demisters,2.50%,Free,851240
8512404000,Windshield wipers,2.50%,Free,851240
8512902000,Of signaling equipment,2.50%,Free,851290
8512904000,Of a kind used on bicycles,Free,,851290
8512906000,Other,Free,,851290
8512907000,Of defrosters and demisters,2.50%,Free,851290
8512909000,Other,2.50%,Free,851290
8513102000,Flashlights,12.50%,1.20%,851310
8513104000,Other,3.50%,Free,851310
8513902000,Of flashlights,12.50%,Free,851390
8513904000,Other,3.50%,Free,851390
8514100000,Resistance heated furnaces and ovens,Free,,851410
8514204000,"For making hot drinks, or for cooking or heating food",4%,Free,851420
8514206000,Other,4.20%,Free,851420
8514208000,Other,Free,,851420
8514301000,Of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies,Free,,851430
8514309000,Other,1.30%,Free,851430
8514400000,Other equipment for the heat treatment of materials by induction or dielectric loss,Free,,851440
8514904000,Of microwave ovens,4%,Free,851490
8514908000,Other,Free,,851490
8515110000,Soldering irons and guns,2.50%,Free,851511
8515190000,Other,Free,,851519
8515210000,Fully or partly automatic,Free,,851521
8515290000,Other,Free,,851529
8515310000,Fully or partly automatic,1.60%,Free,851531
8515390020,AC transformer type,1.60%,Free,851539
8515390040,Other,1.60%,Free,851539
8515390060,Rotating type,1.60%,Free,851539
8515800040,Ultrasonic welding machines,Free,,851580
8515800080,Other,Free,,851580
8515902000,Of welding machines and apparatus,1.60%,Free,851590
8515904000,Other parts,Free,,851590
8516100040,Storage water heaters,Free,,851610
8516100080,Other water heaters and immersion heaters,Free,,851610
8516210000,Storage heating radiators,Free,,851621
8516290030,Fan-forced,3.70%,Free,851629
8516290060,Other,3.70%,Free,851629
8516290090,Other,3.70%,Free,851629
8516310000,Hair dryers,3.90%,Free,851631
8516320020,Curlers,3.90%,Free,851632
8516320040,Other,3.90%,Free,851632
8516330000,Hand-drying apparatus,Free,,851633
8516402000,Travel type,Free,,851640
8516404000,Other,2.80%,Free,851640
8516500030,Having a capacity not exceeding 22.5 liters,2%,0.20%,851650
8516500060,Having a capacity exceeding 22.5 liters but not exceeding 31.0 liters,2%,0.20%,851650
8516500090,Having a capacity exceeding 31.0 liters,2%,0.20%,851650
8516604060,Microwave oven combinations,Free,,851660
8516604070,Portable,Free,,851660
8516604074,Of a maximum width not exceeding 70 centimeters,Free,,851660
8516604078,Containing a gas fueled cooktop,Free,,851660
8516604082,Containing a radiant heated cooktop,Free,,851660
8516604086,Other,Free,,851660
8516606000,Other,2.70%,Free,851660
8516710020,Automatic drip and pump type,3.70%,Free,851671
8516710040,Percolator,3.70%,Free,851671
8516710060,Other,3.70%,Free,851671
8516710080,Other,3.70%,Free,851671
8516720000,Toasters,5.30%,Free,851672
8516790000,Other,2.70%,Free,851679
8516804000,"Assembled only with simple insulated former and electrical connections, used for anti-icing or deicing",Free,,851680
8516808000,Other,Free,,851680
8516900500,"Of heaters or heating apparatus of subheading 8516.10, 8516.21 or 8516.29",3.70%,Free,851690
8516901500,Housings for the hand-drying apparatus of subheading 8516.33,3.90%,Free,851690
8516902500,Housings and steel bases for the electric flatirons of subheading 8516.40,3.90%,Free,851690
8516903500,"Assemblies, incorporating more than one of the following: cooking chamber; structural supporting chassis; door; outer case",Free,,851690
8516904500,Printed circuit assemblies,Free,,851690
8516905000,Other,Free,,851690
8516905500,"Cooking chambers, whether or not assembled",Free,,851690
8516906500,Top surface panels with or without heating elements or controls,Free,,851690
8516907500,"Door assemblies, incorporating more than one of the following: inner panel; outer panel; window; insulation",Free,,851690
8516908010,Shelving and racks for cooking stoves and ranges,Free,,851690
8516908050,Other,Free,,851690
8516908500,Housings for toasters,3.90%,Free,851690
8516909000,Other,3.90%,Free,851690
8517110000,Line telephone sets with cordless handsets,Free,,851711
8517120020,Radio telephones designed for installation in motor vehicles for the Public Cellular Radiotelecommunication Service,Free,,851712
8517120050,Other radio telephones designed for the Public Cellular Radiotelecommunication Service,Free,,851712
8517120080,Other,Free,,851712
8517180010,Videophones,Free,,851718
8517180020,"Multiline telephones (including key, call director and consoles)",Free,,851718
8517180050,Other,Free,,851718
8517610000,Base stations,Free,,851761
8517620010,"Modems, of a kind used with data processing machines of heading 8471",Free,,851762
8517620020,Switching and routing apparatus,Free,,851762
8517620090,Other,Free,,851762
8517690000,Other,Free,,851769
8517700000,Parts,Free,,851770
8518104000,"Microphones having a frequency range of 300 Hz to 3.4 kHz with a diameter of not exceeding 10 mm and a height not exceeding 3 mm, for telecommunication use",Free,,851810
8518108030,Microphones,Free,,851810
8518108040,Other,Free,,851810
8518210000,"Single loudspeakers, mounted in their enclosures",Free,,851821
8518220000,"Multiple loudspeakers, mounted in the same enclosure",Free,,851822
8518294000,"Without housing, having a frequency range of 300 Hz to 3.4 kHz with a diameter of not exceeding 50 mm, for telecommunication use",Free,,851829
8518298000,Other,Free,,851829
8518301000,Line telephone handsets,Free,,851830
8518302000,Other,Free,,851830
8518401000,For use as repeaters in line telephony,Free,,851840
8518402000,Other,Free,,851840
8518500000,Electric sound amplifier sets,Free,,851850
8518902000,Printed circuit assemblies of line telephone handsets; parts of repeaters,Free,,851890
8518904100,Other,Free,,851890
8518906000,Printed circuit assemblies of the articles of subheading 8518.10.40 or 8518.29.40,Free,,851890
8518908100,Other,Free,,851890
8519200000,"Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment",Free,,851920
8519301000,With automatic record changing mechanism,3.90%,Free,851930
8519302000,Other,Free,,851930
8519500000,Telephone answering machines,Free,,851950
8519811000,Transcribing machines,Free,,851981
8519812000,Designed exclusively for motor- vehicle installation,Free,,851981
8519812500,Other,Free,,851981
8519813010,Optical disc (including compact disc) players,Free,,851981
8519813020,Other,Free,,851981
8519814010,"Magnetic tape recorders incorporating sound reproducing apparatus, other than telephone answering machines",Free,,851981
8519814020,Optical disc recorders,Free,,851981
8519814050,Other,Free,,851981
8519891000,Without loudspeaker,Free,,851989
8519892000,Other,Free,,851989
8519893000,Other,Free,,851989
8521103000,Not capable of recording,Free,,852110
8521106000,Other,Free,,852110
8521109000,Other,Free,,852110
8521900000,Other,Free,,852190
8522100000,Pickup cartridges,3.90%,Free,852210
8522902500,Printed circuit assemblies,Free,,852290
8522903600,Other,Free,,852290
8522904500,Printed circuit assemblies,Free,,852290
8522905840,Magnetic recording and reproducing heads,Free,,852290
8522905880,Other,Free,,852290
8522906500,Printed circuit assemblies,Free,,852290
8522908040,Magnetic recording and reproducing heads,Free,,852290
8522908081,Other,Free,,852290
8523210000,Cards incorporating a magnetic stripe,Free,,852321
8523291000,Unrecorded magnetic media,Free,,852329
8523292000,Magnetic tapes for reproducing phenomena other than sound or image,Free,,852329
8523293000,News sound recordings relating to current events,Free,,852329
8523294010,Sound recordings on cassette tapes,Free,,852329
8523294020,Other,Free,,852329
8523295010,In cassettes,Free,,852329
8523295020,Other,Free,,852329
8523296000,Other,Free,,852329
8523297010,"Of a width not exceeding 16 mm, in cassettes",Free,,852329
8523297020,Other,Free,,852329
8523298000,Other,Free,,852329
8523299000,Other,Free,,852329
8523410000,Unrecorded,Free,,852341
8523492010,"Prepackaged software for automatic data processing machines, of a kind sold at retail",Free,,852349
8523492020,Other,Free,,852349
8523493000,For reproducing sound only,Free,,852349
8523494000,"For reproducing representations of instructions, data, sound, and image, recorded in a machine readable binary form, and capable of being manipulated or providing interactivity to a user, by means of an automatic data processing machine; proprietary format recorded discs",Free,,852349
8523495000,Other,Free,,852349
8523510000,Solid-state non-volatile storage devices,Free,,852351
8523520010,Unrecorded,Free,,852352
8523520090,Other,Free,,852352
8523590000,Other,Free,,852359
8523801000,Phonograph records,Free,,852380
8523802000,Other,Free,,852380
8525501000,Set top boxes which have a communication function,Free,,852550
8525503015,Apparatus for the reception of television signals relayed by television satellite,Free,,852550
8525503035,"Converters, decoders, preamplifiers, line amplifiers, distribution amplifiers and other amplifiers; directional couplers and other couplers; all the foregoing designed for cable or closed-circuit television applications",Free,,852550
8525503040,Other,Free,,852550
8525507010,Transmitters,Free,,852550
8525507050,Other,Free,,852550
8525601010,Citizens Band (CB),Free,,852560
8525601020,Low-power radiotelephonic transceivers operating on frequencies from 49.82 to 49.90 MHz,Free,,852560
8525601030,Hand-held,Free,,852560
8525601040,Marine VHF-FM,Free,,852560
8525601050,Other,Free,,852560
8525602000,Other,Free,,852560
8525801000,Gyrostabilized television cameras,Free,,852580
8525802000,Studio television cameras excluding shoulder- carried and other portable cameras,Free,,852580
8525803010,Color,Free,,852580
8525803050,Other,Free,,852580
8525804000,Digital still image video cameras,Free,,852580
8525805015,Camcorders,Free,,852580
8525805050,Other,Free,,852580
8526100020,Designed for boat or ship installation,Free,,852610
8526100040,Other,Free,,852610
8526910020,Reception only apparatus,Free,,852691
8526910040,Other,Free,,852691
8526921000,Radio remote control apparatus for video game consoles,Free,,852692
8526925000,Other,Free,,852692
8527120000,Pocket-size radio cassette players,Free,,852712
8527131100,Combinations incorporating tape players which are incapable of recording,Free,,852713
8527132015,Cassette type,Free,,852713
8527132025,Other,Free,,852713
8527134000,Radio-phonograph combinations,Free,,852713
8527136040,Incorporating optical disc (including compact disc) players or recorders,Free,,852713
8527136080,Other,Free,,852713
8527191000,"Valued not over $40 each, incorporating a clock or clock-timer, not in combination with any other article, and not designed for motor vehicle installation",Free,,852719
8527195010,FM only or AM/FM only,Free,,852719
8527195025,Other,Free,,852719
8527211500,Combined with sound recording or reproducing apparatus capable of receiving and decoding digital radio data system signals,Free,,852721
8527212510,Incorporating optical disc (including compact disc) players or recorders,2%,Free,852721
8527212525,Other,2%,Free,852721
8527214040,Incorporating optical disc (including compact disc) players or recorders,Free,,852721
8527214080,Other,Free,,852721
8527294000,FM only or AM/FM only,Free,,852729
8527298000,Other,Free,,852729
8527910500,Articles designed for connection to telegraphic or telephonic apparatus or instruments or to telegraphic or telephonic networks,Free,,852791
8527914000,Combinations incorporating tape players which are incapable of recording,Free,,852791
8527915000,Other combinations incorporating tape recorders,Free,,852791
8527916040,Incorporating optical disc (including compact disc) players or recorders,Free,,852791
8527916080,Other,Free,,852791
8527921000,Valued not over $40 each,Free,,852792
8527925000,Other,Free,,852792
8527991000,"Infant nursery monitor systems, each consisting in the same package of a radio transmitter, an electrical adapter, and a radio receiver",Free,,852799
8527991500,Other radio receivers,Free,,852799
8527994000,Other:,Free,,852799
8528420000,Capable of directly connecting to and designed for use with an automatic data processing machine of heading 8471,Free,,852842
8528490500,Incorporating video recording or reproducing apparatus,Free,,852849
8528491000,Other,Free,,852849
8528491500,With a video display diagonal not exceeding 34.29 cm,Free,,852849
8528492000,Other,Free,,852849
8528492500,With a video display diagonal not exceeding 34.29 cm,Free,,852849
8528493000,Other,Free,,852849
8528493500,Incorporating video recording or reproducing apparatus,Free,,852849
8528494000,Other,Free,,852849
8528494500,Incorporating video recording or reproducing apparatus,Free,,852849
8528495000,Other,Free,,852849
8528496000,Incorporating video recording or reproducing apparatus,Free,,852849
8528496500,Other,Free,,852849
8528497000,Incorporating video recording or reproducing apparatus,Free,,852849
8528497500,Other,Free,,852849
8528498000,Black and white or other monochrome,Free,,852849
8528520000,Capable of directly connecting to and designed for use with an automatic data processing machine of heading 8471,Free,,852852
8528590500,Incorporating video recording or reproducing apparatus,Free,,852859
8528591000,Other,Free,,852859
8528591500,With a video display diagonal not exceeding 34.29 cm,Free,,852859
8528592300,Other,3.90%,Free,852859
8528592500,With a video display diagonal not exceeding 34.29 cm,Free,,852859
8528593310,Plasma-type,5%,Free,852859
8528593350,LCD-type (direct view),5%,Free,852859
8528593370,Other,5%,Free,852859
8528593500,With a video display diagonal not exceeding 34.29 cm,Free,,852859
8528594000,Other,3.90%,Free,852859
8528594500,With a video display diagonal not exceeding 34.29 cm,Free,,852859
8528595000,Other,5%,Free,852859
8528596000,Black and white or other monochrome,5%,Free,852859
8528620000,Capable of directly connecting to and designed for use with an automatic data processing machine of heading 8471,Free,,852862
8528690500,Incorporating video recording or reproducing apparatus,Free,,852869
8528691000,Other,Free,,852869
8528691500,Incorporating video recording or reproducing apparatus,3.90%,Free,852869
8528692000,Other,5%,Free,852869
8528692500,Incorporating video recording or reproducing apparatus,3.90%,Free,852869
8528693000,Other,5%,Free,852869
8528693500,With a video display diagonal not exceeding 34.29 cm,Free,,852869
8528694000,Other,3.90%,Free,852869
8528694500,With a video display diagonal not exceeding 34.29 cm,Free,,852869
8528695000,Other,5%,Free,852869
8528695500,Incorporating video recording or reproducing apparatus,3.90%,Free,852869
8528696000,Other,5%,Free,852869
8528697000,Black and white or other monochrome,5%,Free,852869
8528711000,Incorporating video recording or reproducing apparatus,Free,,852871
8528712000,Set top boxes which have a communications function,Free,,852871
8528713000,"Printed circuit assemblies incorporating a tuner, of a kind used with data processing machines of heading 8471",Free,,852871
8528714000,Color,Free,,852871
8528714500,Black and white or other monochrome,Free,,852871
8528720400,Incorporating video recording or reproducing apparatus,Free,,852872
8528720800,Other,Free,,852872
8528721200,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528721600,Other,3.90%,Free,852872
8528722000,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528722400,Other,5%,Free,852872
8528722800,Incorporating video recording or reproducing apparatus,3.90%,Free,852872
8528723200,Other,5%,Free,852872
8528723600,Incorporating video recording or reproducing apparatus,3.90%,Free,852872
8528724000,Other,5%,Free,852872
8528724400,Incorporating video recording or reproducing apparatus,3.90%,Free,852872
8528724800,Other,5%,Free,852872
8528725200,Incorporating video recording or reproducing apparatus,3.90%,Free,852872
8528725600,Other,5%,Free,852872
8528726200,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528726420,Not exceeding 75 cm,3.90%,Free,852872
8528726430,Exceeding 75 cm but not exceeding 88 cm,3.90%,Free,852872
8528726440,Exceeding 88 cm but not exceeding 113 cm,3.90%,Free,852872
8528726460,Exceeding 113 cm,3.90%,Free,852872
8528726800,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528727220,Not exceeding 75 cm,5%,Free,852872
8528727230,Exceeding 75 cm but not exceeding 88 cm,5%,Free,852872
8528727240,Exceeding 88 cm but not exceeding 113 cm,5%,Free,852872
8528727260,Exceeding 113 cm,5%,Free,852872
8528727290,"Other, including plasma-type",5%,Free,852872
8528727600,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528728000,Other,3.90%,Free,852872
8528728400,With a video display diagonal not exceeding 34.29 cm,Free,,852872
8528729700,Other,5%,Free,852872
8528730000,"Other, monochrome",5%,Free,852873
8529102120,Receiving only,Free,,852910
8529102150,Other,Free,,852910
8529102190,Other,Free,,852910
8529104040,Antennas,Free,,852910
8529104080,Other,Free,,852910
8529109100,Other,Free,,852910
8529900400,Tuners,Free,,852990
8529900500,Entered with components enumerated in additional U.S. note 4 to this chapter,Free,,852990
8529900600,Other,Free,,852990
8529900900,For television cameras,Free,,852990
8529901300,Other,Free,,852990
8529901620,Of radar apparatus,Free,,852990
8529901640,Of radio navigational aid apparatus (except radar),Free,,852990
8529901660,Other,Free,,852990
8529901920,Of radar apparatus,Free,,852990
8529901940,Of radio navigational aid apparatus (except radar),Free,,852990
8529901960,Other,Free,,852990
8529902200,Other,Free,,852990
8529902401,"Transceiver assemblies for the apparatus of subheading 8526.10, other than printed circuit assemblies",Free,,852990
8529902900,Tuners,Free,,852990
8529903300,Entered with components enumerated in additional U.S. note 4 to this chapter,Free,,852990
8529903600,Other,Free,,852990
8529903900,Other,Free,,852990
8529904300,Entered with components enumerated in additional U.S. note 4 to this chapter,Free,,852990
8529904600,Other,Free,,852990
8529904900,Other,Free,,852990
8529905400,"Flat panel screen assemblies for the apparatus of subheadings 8528.59.15, 8528.59.23, 8528.59.25, 8528.59.33, 8528.69.35, 8525.69.40, 8528.69.45, 8528.69.50, 8528.72.62, 8528.72.64, 8528.72.68 and 8528.72.72",Free,,852990
8529906300,For television cameras,Free,,852990
8529906800,Other,Free,,852990
8529907300,"Of radar, radio navigational aid or radio remote control apparatus",Free,,852990
8529907500,Other,Free,,852990
8529907800,"Mounted lenses suitable for use in, and entered separately from, closed-circuit television cameras, with or without attached electrical or non-electrical closed-circuit television camera connectors, and with or without attached motors",Free,,852990
8529908100,Other,Free,,852990
8529908300,Other,Free,,852990
8529908600,Other,Free,,852990
8529908800,Entered with components enumerated in additional U.S. note 4 to this chapter,Free,,852990
8529908900,Other,Free,,852990
8529909345,"Convergence assemblies, focus coils and degaussing coils",Free,,852990
8529909380,Other,Free,,852990
8529909520,Of radar apparatus,Free,,852990
8529909540,Of radio navigational aid apparatus (except radar),Free,,852990
8529909560,Other,Free,,852990
8529909720,Of radar apparatus,Free,,852990
8529909740,Of radio navigational aid apparatus (except radar),Free,,852990
8529909760,Other,Free,,852990
8529909900,Other,Free,,852990
8530100000,"Equipment for railways, streetcar lines or subways",Free,,853010
8530800000,Other equipment,Free,,853080
8530900000,Parts,Free,,853090
8531100015,Battery powered,1.30%,Free,853110
8531100025,Other,1.30%,Free,853110
8531100035,Burglar alarms,1.30%,Free,853110
8531100045,Other,1.30%,Free,853110
8531200020,Incorporating LCD's,Free,,853120
8531200040,Other,Free,,853120
8531801500,"Doorbells, chimes, buzzers and similar apparatus",1.30%,Free,853180
8531809005,Incorporating electric discharge (fluorescent) devices,Free,,853180
8531809026,Other,Free,,853180
8531809031,Horns,Free,,853180
8531809041,Other sound signaling apparatus,Free,,853180
8531809051,Other,Free,,853180
8531901500,Of the panels of subheading 8531.20,Free,,853190
8531903000,Other,Free,,853190
8531907500,Of the panels of subheading 8531.20,Free,,853190
8531909001,Other,Free,,853190
8532100000,Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),Free,,853210
8532210020,Metal case,Free,,853221
8532210040,Dipped,Free,,853221
8532210050,Designed for surface mounting (SMD) by contact,Free,,853221
8532210080,Other,Free,,853221
8532220020,Not exceeding 18 mm in diameter,Free,,853222
8532220040,Exceeding 18 mm but not exceeding 35 mm in diameter,Free,,853222
8532220055,Exceeding 35 mm but not exceeding 51 mm in diameter,Free,,853222
8532220085,Exceeding 51 mm in diameter,Free,,853222
8532230020,Chips,Free,,853223
8532230040,Axial leads,Free,,853223
8532230060,Radial leads,Free,,853223
8532240020,Chips,Free,,853224
8532240040,Axial leads,Free,,853224
8532240060,Radial leads,Free,,853224
8532250010,Less than 300 V,Free,,853225
8532250020,"300 V or greater, but less than 600 V",Free,,853225
8532250030,"600 V or greater, but less than 1,000 V",Free,,853225
8532250040,"1,000 V or greater",Free,,853225
8532250045,Designed for surface mounting (SMD) by contact,Free,,853225
8532250055,Other,Free,,853225
8532250060,Axial leads,Free,,853225
8532250070,Radial leads,Free,,853225
8532250080,Other,Free,,853225
8532290020,Mica dielectric,Free,,853229
8532290040,Other,Free,,853229
8532300010,"Mica, ceramic or glass dielectric",Free,,853230
8532300090,Other,Free,,853230
8532900000,Parts,Free,,853290
8533100020,Having more than two terminals (resistor networks),Free,,853310
8533100042,Having two terminals,Free,,853310
8533100057,Having more than two leads (resistor networks),Free,,853310
8533100060,Carbon composition,Free,,853310
8533100065,Carbon film,Free,,853310
8533210010,Dual-in-line package,Free,,853321
8533210020,Other (including flat packs),Free,,853321
8533210030,Flat resistor chips,Free,,853321
8533210040,"Cylindrical leadless resistors (including metal film, metal oxide and thick cement film)",Free,,853321
8533210050,Single-in-line,Free,,853321
8533210060,Dual-in-line,Free,,853321
8533210070,Other,Free,,853321
8533210080,Wirewound,Free,,853321
8533210090,"Other (including metal film, metal oxide and thick cement film)",Free,,853321
8533290000,Other,Free,,853329
8533310000,For a power handling capacity not exceeding 20 W,Free,,853331
8533390040,Dimmers,Free,,853339
8533390080,Other,Free,,853339
8533404000,Metal oxide varistors,Free,,853340
8533408040,Rheostat and resistor type motor starters and controllers,Free,,853340
8533408050,Cermet,Free,,853340
8533408060,Metal glaze,Free,,853340
8533408070,Other,Free,,853340
8533904000,"For the goods of subheading 8533.40, of ceramic or metallic materials, electrically or mechanically reactive to changes in temperature",Free,,853390
8533908000,Other,Free,,853390
8534000020,With 3 or more layers of conducting materials,Free,,853400
8534000040,Other,Free,,853400
8534000050,Having a base wholly of impregnated paper,Free,,853400
8534000070,Other,Free,,853400
8534000080,Flexible type,Free,,853400
8534000085,"Other, having a ceramic base",Free,,853400
8534000095,Other,Free,,853400
8535100020,"In circuits of 2,300 V or more",2.70%,Free,853510
8535100040,Other,2.70%,Free,853510
8535210000,For a voltage of less than 72.5 kV,2.70%,Free,853521
8535290020,In circuits of 345 kV or more,2%,Free,853529
8535290040,Other,2%,Free,853529
8535300040,Knife,2.70%,Free,853530
8535300080,Other,2.70%,Free,853530
8535400000,"Lightning arresters, voltage limiters and surge suppressors",2.70%,Free,853540
8535904000,Motor starters and motor overload protectors,2.70%,Free,853590
8535908020,"Terminals, electrical splices and electrical couplings",2.70%,Free,853590
8535908040,Other connectors,2.70%,Free,853590
8535908060,Other,2.70%,Free,853590
8536100020,Glass cartridge,2.70%,Free,853610
8536100040,Other,2.70%,Free,853610
8536200020,Molded case,2.70%,Free,853620
8536200040,Other,2.70%,Free,853620
8536304000,Motor overload protectors,Free,,853630
8536308000,Other,Free,,853630
8536410005,Automotive signaling flashers,2.70%,Free,853641
8536410020,Electromechanical,2.70%,Free,853641
8536410030,Other,2.70%,Free,853641
8536410045,Contactors,2.70%,Free,853641
8536410050,Electromechanical,2.70%,Free,853641
8536410060,Other,2.70%,Free,853641
8536490050,Electromechanical,2.70%,Free,853649
8536490055,Other,2.70%,Free,853649
8536490065,Contactors,2.70%,Free,853649
8536490075,Electromechanical,2.70%,Free,853649
8536490080,Other,2.70%,Free,853649
8536504000,Motor starters,Free,,853650
8536507000,"Electronic AC switches consisting of optically coupled input and output circuits (insulated thyristor AC switches); electronic switches, including temperature protected switches, consisting of a transistor and a logic chip (chip-on-chip technology); electromechanical snap-action switches for a current not exceeding 11 amps",Free,,853650
8536509020,Rated at not over 5 A,Free,,853650
8536509025,Rated at over 5 A,Free,,853650
8536509031,Momentary contact,Free,,853650
8536509032,"Other, gang switches",Free,,853650
8536509033,Other,Free,,853650
8536509035,Rated at over 5 A,Free,,853650
8536509040,"Snap-action, other than limit",Free,,853650
8536509045,Knife,Free,,853650
8536509050,Slide,Free,,853650
8536509055,Limit,Free,,853650
8536509065,Other,Free,,853650
8536610000,Lamp-holders,2.70%,Free,853661
8536694010,Coaxial connectors,Free,,853669
8536694020,Cylindrical multicontact connectors,Free,,853669
8536694030,Rack and panel connectors,Free,,853669
8536694040,Printed circuit connectors,Free,,853669
8536694051,Ribbon or flat cable connectors,Free,,853669
8536698000,Other,2.70%,Free,853669
8536700000,"Connectors for optical fibers, optical fiber bundles or cables",Free,,853670
8536904000,"Terminals, electrical splices and electrical couplings; wafer probers",Free,,853690
8536906000,"Battery clamps of a kind used in motor vehicles of heading 8702, 8703, 8704 or 8711",2.70%,Free,853690
8536908510,Electrical distribution ducts,Free,,853690
8536908530,Junction boxes,Free,,853690
8536908585,Other,Free,,853690
8537103000,"Assembled with outer housing or supports, for the goods of headings 8421, 8422, 8450 or 8516",2.70%,Free,853710
8537106000,Motor control centers,2.70%,Free,853710
8537108000,"Touch-sensitive data input devices (so-called ""touch screens"") without display capabilities, for incorporation into apparatus having a display, which function by detecting the presence and location of a touch within the display area (such sensing may be obtained by means of resistance, electrostatic capacity, acoustic pulse recognition, infra-red lights or other touch-sensitive technology)",Free,,853710
8537109120,Switchgear assemblies and switchboards,2.70%,Free,853710
8537109130,Numerical controls for controlling machine tools,2.70%,Free,853710
8537109150,Panel boards and distribution boards,2.70%,Free,853710
8537109160,Programmable controllers,2.70%,Free,853710
8537109170,Other,2.70%,Free,853710
8537200020,Switchgear assemblies and switchboards,2.70%,Free,853720
8537200040,Other,2.70%,Free,853720
8538100000,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not equipped with their apparatus",Free,,853810
8538901000,Of an article of heading 8537 for one of the articles described in additional U.S. note 11 to chapter 85,Free,,853890
8538903000,Other,3.50%,Free,853890
8538904000,"Other, for the articles of subheading 8535.90.40, 8536.30.40 or 8536.50.40, of ceramic or metallic materials, electrically or mechanically reactive to changes in temperature",3.50%,Free,853890
8538906000,Molded parts,3.50%,Free,853890
8538908120,Of automatic circuit breakers,3.50%,Free,853890
8538908140,Metal contacts,3.50%,Free,853890
8538908160,"Other parts of switchgear, switchboards, panel boards and distribution boards",3.50%,Free,853890
8538908180,Other,3.50%,Free,853890
8539100010,"For the vehicles of subheading 8701.20 or heading 8702, 8703, 8704, 8705 or 8711",2%,Free,853910
8539100030,Other,2%,Free,853910
8539100050,"For the vehicles of subheading 8701.20 or heading 8702, 8703, 8704, 8705 or 8711",2%,Free,853910
8539100060,Other,2%,Free,853910
