hscode,품명,기본세율,FTA,hs6
7606129990,Other,7.50%,0.00%,760612
7606910010,"Plates bearing a specific manufacture number, for use in certain types of aircraft",7.50%,0.00%,760691
7606910090,Other,7.50%,0.00%,760691
7606920010,"Plates bearing a specific manufacture number, for use in certain types of aircraft",7.50%,0.00%,760692
7606920090,Other,7.50%,0.00%,760692
7607111110,"Of a thickness of 0,007 mm or more but less than 0,021 mm",7.50%,0.00%,760711
7607111190,Other,7.50%,0.00%,760711
7607111910,"Of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width not exceeding 650 mm",7.50%,0.00%,760711
7607111930,"Of a thickness of not less than 0,007 mm and less than 0,008 mm, whether or not annealed",7.50%,0.00%,760711
7607111940,"Of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width exceeding 650 mm, whether or not annealed",7.50%,0.00%,760711
7607111950,"Of a thickness of more than 0,018 mm and less than 0,021 mm, whether or not annealed",7.50%,0.00%,760711
7607111960,"For other uses than household aluminium foil, - Of a thickness of not less than 0,007 mm and less than 0,008 mm, whether or not annealed, or, - Of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width exceeding 650 mm, whether or not annealed, or, - Of a thickness of more than 0,018 mm and less than 0,021 mm, whether or not annealed",7.50%,0.00%,760711
7607111993,Other,7.50%,0.00%,760711
7607119045,"Of a thickness of not less than 0,021 mm and not more than 0,045 mm, in rolls of a weight exceeding 10 kg, whether or not annealed, when presented with at least two layers",7.50%,0.00%,760711
7607119047,"Of a thickness of not less than 0,021 mm and not more than 0,045 mm, in rolls of a weight exceeding 10 kg, whether or not annealed, when presented with at least two layers, for other uses than aluminium household foil",7.50%,0.00%,760711
7607119057,Other,7.50%,0.00%,760711
7607119060,"Plain aluminium foil with the following parameters: -|an aluminium content of 99,98|% or more -|a thickness of 0,070|mm or more but not more than 0,125|mm -|with a cubic texture of a kind used for high voltage etching",7.50%,0.00%,760711
7607119080,"Of a thickness of not less than 0,021 mm and not more than 0,045 mm, in rolls of a weight exceeding 10 kg, whether or not annealed, when presented with at least two layers",7.50%,0.00%,760711
7607119082,"Of a thickness of not less than 0,021 mm and not more than 0,045 mm, in rolls of a weight exceeding 10 kg, whether or not annealed, when presented with at least two layers, for other uses than aluminium household foil",7.50%,0.00%,760711
7607119083,"Aluminium and magnesium alloy strip or foil: - of an alloy conforming to standards 5182-H19 or 5052-H19, - in rolls with an outside diameter of minimum 1 250 mm but not more than 1 350 mm, - of a thickness (tolerance - 0,006 mm) of 0,15 mm, 0,16 mm, 0,18 mm or 0,20 mm, - of a width ( tolerance ± 0,3 mm) of 12,5 mm, 15,0 mm, 16,0 mm, 25,0 mm, 35,0 mm, 50,0 mm or 356 mm, - having a camber tolerance of not more than 0,4 mm/750 mm, - of a flatness measurement: I-unit ±4, - having a tensile strength of more than (5182-H19) 365 MPa or (5052-H19) 320 MPa, - of an elongation A50 of more than (5182-H19) 3 % or (5052-H19) 2,5 % for use in the manufacture of slats for blinds",7.50%,0.00%,760711
7607119087,Other,7.50%,0.00%,760711
7607191010,"Of a thickness of 0,007 mm or more but less than 0,021 mm, in rolls of a weight not exceeding 10 kg, not further worked than rolled, embossed",7.50%,0.00%,760719
7607191090,Other,7.50%,0.00%,760719
7607199010,"Sheet in the form of a roll consisting of a laminate of lithium and manganese bonded to aluminium, with: -|a width of 595|mm or more but not more than 605|mm, and -|a diameter of 690|mm or more but not more than 710|mm, for use in the manufacture of cathodes for lithium-ion electric rechargeable batteries",7.50%,0.00%,760719
7607199090,Other,7.50%,0.00%,760719
7607201000,"Of a thickness (excluding any backing) of less than 0,021|mm",10.00%,0.00%,760720
7607209010,"Aluminium foil, in rolls: -coated with polypropylene on one side and with polyamide on the other side with adhesive layers between -with a width of 200 mm or more, but not more than 400 mm, -with a thickness of 0,138 mm or more, but not more than 0,168 mmfor use in the manufacture of lithium-ion battery cell pouches",7.50%,0.00%,760720
7607209090,Other,7.50%,0.00%,760720
7608100011,"Unassembled, not welded, containing not more than 99.3% of aluminium",0.00%,0.00%,760810
7608100019,Other,0.00%,0.00%,760810
7608100020,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft",7.50%,0.00%,760810
7608100080,"Unassembled, not welded, containing not more than 99.3% of aluminium",7.50%,0.00%,760810
7608100089,Other,7.50%,0.00%,760810
7608202010,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",0.00%,0.00%,760820
7608202020,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft",7.50%,0.00%,760820
7608202090,Other,7.50%,0.00%,760820
7608208110,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",0.00%,0.00%,760820
7608208120,"Seamless aluminium alloyed extruded tubes (Aluminum 6061F according to standard ASTM B241) with: -an outer diameter of 320 mm or more but not more than 400 mm, and -a wall thickness of 8 mm or more but not more than 10 mm, for use in the manufacture of high pressure vessels",7.50%,0.00%,760820
7608208190,Other,7.50%,0.00%,760820
7608208910,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",0.00%,0.00%,760820
7608208920,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft",7.50%,0.00%,760820
7608208930," Seamless aluminium alloyed extruded tubes with: -|an outer diameter of 60|mm or more but not more than 420|mm, and -|a|wall thickness of 10|mm or more but not more than 80|mm",7.50%,0.00%,760820
7608208940," Seamless flow forming aluminium alloyed tubes (Aluminum 6061A according to standard ISO 7866) with: -an outer diameter of 378 mm or more but not more than 385 mm, and -a wall thickness of 4 mm or more but not more than 7 mm for use in the manufacture of high pressure vessels",7.50%,0.00%,760820
7608208990,Other,7.50%,0.00%,760820
7609000010,For use in certain types of aircraft,5.90%,0.00%,760900
7609000090,Other,5.90%,0.00%,760900
7610100000,"Doors, windows and their frames and thresholds for doors",6.00%,0.00%,761010
7610901000,"Bridges and bridge-sections, towers and lattice masts",7.00%,0.00%,761090
7610909010," Bars, rods, profiles (whether or not hollow), tubes, pipes, unassembled, not welded, made from aluminium, whether or not alloyed, containing not more than 99.3% of aluminium",6.00%,0.00%,761090
7610909090,Other,6.00%,0.00%,761090
7611000000,"Aluminium reservoirs, tanks, vats and similar containers, for any material (other than compressed or liquefied gas), of a capacity exceeding 300|litres, whether or not lined or heat-insulated, but not fitted with mechanical or thermal equipment",6.00%,0.00%,761100
7612100000,Collapsible tubular containers,6.00%,0.00%,761210
7612902000,Containers of a kind used for aerosols,6.00%,0.00%,761290
7612903000,"Manufactured from foil of a thickness not exceeding 0,2|mm",6.00%,0.00%,761290
7612908000,Other,6.00%,0.00%,761290
7613000010,"Bottles for inflating escape chutes, intended for use in certain types of aircraft",6.00%,0.00%,761300
7613000020,"Aluminium container, seamless, for compressed natural gas or compressed hydrogen, wholly embedded in an overwrap of epoxy-carbon fibres composite, of a storage capacity of 172|l (±|10|%) and an unfilled weight of not more than 64|kg",6.00%,0.00%,761300
7613000090,Other,6.00%,0.00%,761300
7614100000,With steel core,6.00%,0.00%,761410
7614900000,Other,6.00%,0.00%,761490
7615101010,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks",6.00%,0.00%,761510
7615101090,Other,6.00%,0.00%,761510
7615103000,"Manufactured from foil of a thickness not exceeding 0,2|mm",6.00%,0.00%,761510
7615108010,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks",6.00%,0.00%,761510
7615108090,Other,6.00%,0.00%,761510
7615200000,Sanitary ware and parts thereof,6.00%,0.00%,761520
7616100010,"Self-locking bolts and nuts (of the type ""Hi-lok"")",6.00%,0.00%,761610
7616100040,"Staples, whether or not in strips or in coils, hog rings, whether or not in strips, brad nails in strips, and pins in strips; of steel wire, whether or not coated, of aluminum alloy wire, or of stainless steel wire; designed for joining or holding together materials or objects",6.00%,0.00%,761610
7616100091,For use in certain types of aircraft,6.00%,0.00%,761610
7616100099,Other,6.00%,0.00%,761610
7616910000,"Cloth, grill, netting and fencing, of aluminium wire",6.00%,0.00%,761691
7616991010,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft",6.00%,0.00%,761699
7616991020,"""Quick change"" apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa, for use in certain types of aircraft",6.00%,0.00%,761699
7616991030," Aluminium engine bracket, with dimensions of: -|height of more than 10|mm but not more than 200|mm -|width of more than 10|mm but not more than 200|mm -|length of more than 10|mm but not more than 200|mm equipped with at least two fixing holes, made of aluminium alloys ENAC-46100|or ENAC-42100|(based on the norm EN:1706) with following characteristics: -|internal porosity not more than 1|mm; -|outer porosity not more than 2|mm; -|Rockwell hardness HRB 10|or more of a kind used in the production of suspensions systems for engines in motor vehicles",6.00%,0.00%,761699
7616991091,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks",6.00%,0.00%,761699
7616991099,Other,6.00%,0.00%,761699
7616999001,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks",6.00%,0.00%,761699
7616999009,Other,6.00%,0.00%,761699
7616999010,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft",6.00%,0.00%,761699
7616999015,Honeycomb aluminium blocks for use in the manufacture of aircraft parts,6.00%,0.00%,761699
7616999020,"""Quick change"" apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa, for use in certain types of aircraft",6.00%,0.00%,761699
7616999025," Metallised film: -|consisting of|eight or more layers of aluminium|(CAS RN 7429-90-5) of a purity|of 99,8|% or more, -|with an optical density of each aluminium layer of not more than 3.0, -|with each aluminium layer separated by a resin layer, -|on a carrier film of PET, and -|on rolls of up to 50|000|metres in length",6.00%,0.00%,761699
7616999030,"Plates and sheets of variable thickness of widths of 1|200|mm or more, for use in certain types of aircraft",6.00%,0.00%,761699
7616999060,"Disc (target) with deposition material, consisting of molybdenum silicide: -|containing 1mg/kg or less of sodium and -|mounted on a copper or aluminium support",6.00%,0.00%,761699
7616999070,Connecting components for use in the production of helicopter tail rotor shafts,6.00%,0.00%,761699
7616999077,Television pedestal stands with or without bracket for fixation to and stabilization of television cabinet case/body,6.00%,0.00%,761699
7616999091,"Aluminium radiators and elements or sections of which such radiator is composed, whether or not such elements are assembled in blocks",6.00%,0.00%,761699
7616999099,Other,6.00%,0.00%,761699
7801100000,Refined lead,2.50%,0.00%,780110
7801910010,"For refining, containing 0,02|% or more by weight of silver (bullion lead)",0.00%,0.00%,780191
7801910090,Other,2.50%,0.00%,780191
7801991000,"For refining, containing 0,02|% or more by weight of silver (bullion lead)",0.00%,0.00%,780199
7801999000,Other,2.50%,0.00%,780199
7802000000,Lead waste and scrap,0.00%,0.00%,780200
7804110000,"Sheets, strip and foil of a thickness (excluding any backing) not exceeding 0,2|mm",5.00%,0.00%,780411
7804190000,Other,5.00%,0.00%,780419
7804200000,Powders and flakes,0.00%,0.00%,780420
7806001000,"Containers with an anti-radiation lead covering, for the transport or storage of radioactive materials",0.00%,0.00%,780600
7806008000,Other,5.00%,0.00%,780600
7901110000,"Containing by weight 99,99|% or more of zinc",2.50%,0.00%,790111
7901121000,"Containing by weight 99,95|% or more but less than 99,99|% of zinc",2.50%,0.00%,790112
7901123000,"Containing by weight 98,5|% or more but less than 99,95|% of zinc",2.50%,0.00%,790112
7901129000,"Containing by weight 97,5|% or more but less than 98,5|% of zinc",2.50%,0.00%,790112
7901200000,Zinc alloys,2.50%,0.00%,790120
7902000000,Zinc waste and scrap,0.00%,0.00%,790200
7903100000,Zinc dust,2.50%,0.00%,790310
7903900000,Other,2.50%,0.00%,790390
7904000000,"Zinc bars, rods, profiles and wire",5.00%,0.00%,790400
7905000000,"Zinc plates, sheets, strip and foil",5.00%,0.00%,790500
7907000000,Other articles of zinc,5.00%,0.00%,790700
8001100000,"Tin, not alloyed",0.00%,,800110
8001200000,Tin alloys,0.00%,,800120
8002000000,Tin waste and scrap,0.00%,,800200
8003000000,"Tin bars, rods, profiles and wire",0.00%,,800300
8007001000,"Plates, sheets and strip, of a thickness exceeding 0,2|mm",0.00%,,800700
8007008000,Other,0.00%,,800700
8101100000,Powders,5.00%,0.00%,810110
8101940000,"Unwrought tungsten, including bars and rods obtained simply by sintering",5.00%,0.00%,810194
8101960010,Tungsten wire containing by weight 99|% or more of tungsten with: -|a maximum cross-sectional dimension of not more than 50|µm -|a resistance of 40|Ohm or more but not more than 300|Ohm at length of 1|metre,6.00%,0.00%,810196
8101960020,"Tungsten wire -|containing by weight 99,95|% or more of tungsten, and -|with a maximum cross-sectional dimension of not more than 1,02|mm",6.00%,0.00%,810196
8101960090,Other,6.00%,0.00%,810196
8101970000,Waste and scrap,0.00%,0.00%,810197
8101991011,Consigned from Laos,6.00%,0.00%,810199
8101991012,Consigned from Thailand,6.00%,0.00%,810199
8101991013,Consigned from India,6.00%,0.00%,810199
8101991020,Other,6.00%,0.00%,810199
8101991090,Other,6.00%,0.00%,810199
8101999000,Other,7.00%,0.00%,810199
8102100010,"Molybdenum powder with -|a purity by weight of 99|% or more and -|a particle size of 1,0|µm or more, but not more than 5,0|µm",4.00%,0.00%,810210
8102100090,Other,4.00%,0.00%,810210
8102940000,"Unwrought molybdenum, including bars and rods obtained simply by sintering",3.00%,0.00%,810294
8102950000,"Bars and rods, other than those obtained simply by sintering, profiles, plates, sheets, strip and foil",5.00%,0.00%,810295
8102960011,Consigned from Malaysia,6.10%,0.00%,810296
8102960019,Other,6.10%,0.00%,810296
8102960020,"Molybdenum wire, containing by weight at least 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 4,0 mm but does not exceed 11,0 mm",6.10%,0.00%,810296
8102960030,"Molybdenum wire, containing by weight 97 % or more but less than 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 1,35 mm but does not exceed 4,0 mm",6.10%,0.00%,810296
8102960040,"Molybdenum wire, containing by weight 97 % or more but less than 99,95 % of molybdenum, of which the maximum cross-sectional dimension exceeds 4,0 mm but does not exceed 11,0 mm",6.10%,0.00%,810296
8102960098,Other,6.10%,0.00%,810296
8102970000,Waste and scrap,0.00%,0.00%,810297
8102990000,Other,7.00%,0.00%,810299
8103200000,"Unwrought tantalum, including bars and rods obtained simply by sintering; powders",0.00%,0.00%,810320
8103300000,Waste and scrap,0.00%,0.00%,810330
8103901000,"Bars and rods, other than those obtained simply by sintering, profiles, wire, plates, sheets, strip and foil",3.00%,0.00%,810390
8103909010,"Tantalum sputtering target with: -|a Copper-Chromium alloy backing plate, -|a diameter of 312|mm, and -|a thickness of 6,3|mm",4.00%,0.00%,810390
8103909090,Other,4.00%,0.00%,810390
8104110000,"Containing at least 99,8|% by weight of magnesium",5.30%,0.00%,810411
8104190000,Other,4.00%,0.00%,810419
8104200000,Waste and scrap,0.00%,0.00%,810420
8104300020,"Of purity by weight of 98% or more, but not more than 99,5%",4.00%,0.00%,810430
8104300035,"of purity by weight of more than 99,5|%",4.00%,0.00%,810430
8104300040,Other,4.00%,0.00%,810430
8104300090,Other,4.00%,0.00%,810430
8104900010,"Ground and polished magnesium sheets, of dimensions not more than 1500|mm|!x!|2000|mm, coated on one side with an epoxy resin insensitive to light",4.00%,0.00%,810490
8104900090,Other,4.00%,0.00%,810490
8105200000,Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,0.00%,0.00%,810520
8105300000,Waste and scrap,0.00%,0.00%,810530
8105900010,"Bars or wires made of cobalt alloy containing, by weight : -|35|% (± 2|%) cobalt, -|25|% (± 1|%)|nickel, -|19|% (± 1|%) chromium and -|7|% (± 2|%) iron conforming to the material specifications AMS 5842",3.00%,0.00%,810590
8105900090,Other,3.00%,0.00%,810590
8106001000,Unwrought bismuth; waste and scrap; powders,0.00%,0.00%,810600
8106009000,Other,2.00%,0.00%,810600
8107200000,Unwrought cadmium; powders,3.00%,0.00%,810720
8107300000,Waste and scrap,0.00%,0.00%,810730
8107900000,Other,4.00%,0.00%,810790
8108200010,Titanium sponge,5.00%,0.00%,810820
8108200030,"Titanium powder of which 90|% by weight or more passes through a sieve with an aperture of 0,224|mm",5.00%,0.00%,810820
8108200040,"Titanium alloy ingot, -|with a height of 17,8|cm or more, a length of 180|cm or more and a width of 48,3cm or more, -|a weight of 680|kg or more, containing alloy elements by weight of:: -|3|% or more but not more than 6|% of aluminium -|2,5|% or more but not more than 5|% of tin -|2,5|% or more but not more than 4,5|% of zirconium -|0,2|% or more but not more than 1|% of niobium -|0,1|% or more but not more than 1|% of molybdenum 0,1|% or more but not more than 0,5|% of silicon",5.00%,0.00%,810820
8108200055,"Titanium alloy ingot, -|with a height of 17,8|cm or more, a length of 180|cm or more, a width of 48,3|cm or more -|a weight of 680|kg or more, containing alloy elements by weight of: -|3|% or more but not more than 7|% of aluminium, -|1|% or more but not more than 5|% of tin, -|3|% or more but not more than 5|% of zirconium, -|4|% or more but not more than 8|% of molybdenum",5.00%,0.00%,810820
8108200060,"Titanium alloy ingot, -|with a diameter of 63,5|cm or more and a length of 450|cm or more, -|a weight of 6350|kg or more, containing alloy elements by weight of: -|5,5|% or more but not more than 6,7|% of aluminium, -|3,7|% of more but not more than 4,9|% of vanadium",5.00%,0.00%,810820
8108200070,"Titanium alloy slab, with -|a height of 20,3|cm or more, but not more than 23,3|cm, -|a length of 246,1|cm or more, but not more than 289,6|cm, -|a width of 40,6|cm or more, but not more than 46,7|cm, -|a weight of 820|kg or more but not more than 965|kg, containing alloy elements by weight of: -|5,2|% or more but not more than 6,2|% of aluminium, -|2,5|% or more but not more than 4,8|% of vanadium",5.00%,0.00%,810820
8108200090,Other,5.00%,0.00%,810820
8108300010,"Waste and scrap of titanium and titanium alloys, except those containing by weight 1|% or more but not more than 2|% of aluminium",5.00%,0.00%,810830
8108300090,Other,5.00%,0.00%,810830
8108903010,"Titanium alloy rods complying with standard EN 2002-1, EN 4267 or DIN 65040",7.00%,0.00%,810890
8108903015,"Rods and wire of an alloy of titanium with: -|a uniform solid cross-section in the form of a cylinder, -|with a diameter of 0,8|mm or more, but not more than 5|mm, -|an aluminium content by weight of 0,3|% or more, but not more than 0,7|%, -|a silicon content by weight of 0,3|% or more, but not more than 0,6|%, -|a niobium content by weight of 0,1|or more, but not more than 0,3|%, and -|an iron content by weight of not more than 0,2|%",7.00%,0.00%,810890
8108903025,"Titanium-aluminium-vanadium alloy (TiAl6V4) bars, rods and wire, complying with AMS standards 4928, 4965|or 4967",7.00%,0.00%,810890
8108903060," Forged cylindrical bars of titanium with: -|a purity of 99,995|% by weight or more, -|a diameter of 140|mm or more but not more than 200|mm, -|a weight of 5|kg or more but not more than 300|kg",7.00%,0.00%,810890
8108903070," Wire of an titanium alloy containing by weight: -|22|% (± 1|%) of vanadium, and -|4|% (± 0,5|%) of aluminium or -|15|% (± 1|%) of vanadium, -|3|% (± 0,5|%) of chromium, -|3|% (± 0,5|% of tin and -|3|% (± 0,5|%) of aluminium",7.00%,0.00%,810890
8108903090,Other,7.00%,0.00%,810890
8108905045,"Cold or hot rolled plates, sheets and strips of non-alloyed titanium with: -|a thickness of 0,4|mm or more, but not more than 100|mm, -|a length of not more than 14|m, and -|a width of not more than 4|m",7.00%,0.00%,810890
8108905055,"Plates, sheets, strip and foil|of an alloy of titanium",7.00%,0.00%,810890
8108905080," Plates, sheets, strips and foil of non-alloyed titanium - of a width of more than 750 mm - of a thickness of not more than 3 mm",7.00%,0.00%,810890
8108905085,"Strip or foil of non-alloyed titanium: -|containing more than 0,07|% by weight of oxygen (O@2), -|of a thickness of 0,4|mm or more but not more than 2,5|mm -|conforming to the Vickers hardness HV1|standard of not more than 170 of a kind used in the manufacture of welded tubes for nuclear power plant condensers",7.00%,0.00%,810890
8108905090,Other,7.00%,0.00%,810890
8108906010,"Tubes and pipes, with attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",0.00%,0.00%,810890
8108906020,"Thin-walled tubes ready for use in ventilation and air-conditioning systems, for use in certain types of aircraft",7.00%,0.00%,810890
8108906030," Seamless tubes and pipes of a titanium or an alloy of titanium with: -|a diameter of 19|mm or more but not more than 159|mm, -|a wall thickness of 0,4|mm or more but not more than 8|mm, and -|a maximum length of 18|m",7.00%,0.00%,810890
8108906090,Other,7.00%,0.00%,810890
8108909010,"Self-locking bolts and nuts (of the type ""Hi-lok"")",7.00%,0.00%,810890
8108909030,"Parts of spectacle frames and mountings, including -|temples, -|blanks of a kind used for the manufacture of spectacle parts and -|bolts of the kind used for spectacle frames and mountings, of a titanium alloy",7.00%,0.00%,810890
8108909091,"Bolts, nuts, screws, rivets and similar articles complying with US standards, for use in certain types of aircraft",7.00%,0.00%,810890
8108909099,Other,7.00%,0.00%,810890
8109200010,"Non-alloy zirconium sponges or ingots, containing by weight more than 0,01|% of hafnium for use in the manufacture of tubes, bars or ingots enlarged by remelting for the chemical industry",5.00%,0.00%,810920
8109200090,Other,5.00%,0.00%,810920
8109300000,Waste and scrap,0.00%,0.00%,810930
8109900000,Other,9.00%,0.00%,810990
8109200010,"Non-alloy zirconium sponges or ingots, containing by weight more than 0,01|% of hafnium for use in the manufacture of tubes, bars or ingots enlarged by remelting for the chemical industry",5.00%,0.00%,810920
8109200090,Other,5.00%,0.00%,810920
8109300000,Waste and scrap,0.00%,0.00%,810930
8109900000,Other,9.00%,0.00%,810990
8111001100,Unwrought manganese; powders,0.00%,0.00%,811100
8111001900,Waste and scrap,0.00%,0.00%,811100
8111009000,Other,5.00%,0.00%,811100
8112120000,Unwrought; powders,0.00%,0.00%,811212
8112130000,Waste and scrap,0.00%,0.00%,811213
8112190000,Other,3.00%,0.00%,811219
8112211000,Alloys containing more than 10|% by weight of nickel,0.00%,0.00%,811221
8112219000,Other,3.00%,0.00%,811221
8112220000,Waste and scrap,0.00%,0.00%,811222
8112290000,Other,5.00%,0.00%,811229
8112510000,Unwrought; powders,1.50%,0.00%,811251
8112520000,Waste and scrap,0.00%,0.00%,811252
8112590000,Other,3.00%,0.00%,811259
8112921000,Hafnium (celtium),3.00%,0.00%,811292
8112922100,Waste and scrap,0.00%,0.00%,811292
8112923100,Niobium (columbium); rhenium,3.00%,0.00%,811292
8112928100,Indium,2.00%,0.00%,811292
8112928900,Gallium,1.50%,0.00%,811292
8112929100,Vanadium,0.00%,0.00%,811292
8112929500,Germanium,4.50%,0.00%,811292
8112992010,Hafnium (celtium),7.00%,0.00%,811299
8112992090,Germanium,7.00%,0.00%,811299
8112993010,"Alloy of niobium (columbium) and titanium, in the form of bars and rods",9.00%,0.00%,811299
8112993090,Other,9.00%,0.00%,811299
8112997000,Gallium; indium; vanadium,3.00%,0.00%,811299
8113002010,Cermet blocks containing by weight 60|% or more of aluminium and 5|% or more of boron carbide,4.00%,0.00%,811300
8113002090,Other,4.00%,0.00%,811300
8113004000,Waste and scrap,0.00%,0.00%,811300
8113009010,Carrier plate of aluminium silicon carbide (AlSiC-9) for electronic circuits,5.00%,0.00%,811300
8113009020,Cuboid spacer made of aluminium silicon carbide (AlSiC) composite used for packaging in IGBT-modules,5.00%,0.00%,811300
8113009090,Other,5.00%,0.00%,811300
8201100000,Spades and shovels,1.70%,0.00%,820110
8201300000,"Mattocks, picks, hoes and rakes",1.70%,0.00%,820130
8201400000,"Axes, billhooks and similar hewing tools",1.70%,0.00%,820140
8201500000,Secateurs and similar one-handed pruners and shears (including poultry shears),1.70%,0.00%,820150
8201600000,"Hedge shears, two-handed pruning shears and similar two-handed shears",1.70%,0.00%,820160
8201900000,"Other hand tools of a kind used in agriculture, horticulture or forestry",1.70%,0.00%,820190
8202100000,Handsaws,1.70%,0.00%,820210
8202200000,Bandsaw blades,1.70%,0.00%,820220
8202310000,With working part of steel,2.70%,0.00%,820231
8202390000,"Other, including parts",2.70%,0.00%,820239
8202400000,Chainsaw blades,1.70%,0.00%,820240
8202910000,"Straight saw blades, for working metal",2.70%,0.00%,820291
8202992000,For working metal,2.70%,0.00%,820299
8202998000,For working other materials,2.70%,0.00%,820299
8203100000,"Files, rasps and similar tools",1.70%,0.00%,820310
8203200000,"Pliers (including cutting pliers), pincers, tweezers and similar tools",1.70%,0.00%,820320
8203300000,Metal-cutting shears and similar tools,1.70%,0.00%,820330
8203400000,"Pipe-cutters, bolt croppers, perforating punches and similar tools",1.70%,0.00%,820340
8204110000,Non-adjustable,1.70%,0.00%,820411
8204120000,Adjustable,1.70%,0.00%,820412
8204200000,"Interchangeable spanner sockets, with or without handles",1.70%,0.00%,820420
8205100000,"Drilling, threading or tapping tools",1.70%,0.00%,820510
8205200000,Hammers and sledge hammers,3.70%,0.00%,820520
8205300000,"Planes, chisels, gouges and similar cutting tools for working wood",3.70%,0.00%,820530
8205400000,Screwdrivers,3.70%,0.00%,820540
8205510000,Household tools,3.70%,0.00%,820551
8205591000,"Tools for masons, moulders, cement workers, plasterers and painters",3.70%,0.00%,820559
8205598000,Other,2.70%,0.00%,820559
8205600000,Blowlamps,2.70%,0.00%,820560
8205700000,"Vices, clamps and the like",3.70%,0.00%,820570
8205901000,Anvils; portable forges; hand- or pedal-operated grinding wheels with frameworks,2.70%,0.00%,820590
8205909000,Sets of articles of two or more subheadings of this heading,3.70%,0.00%,820590
8206000000,"Tools of two or more of headings|8202|to 8205, put up in sets for retail sale",3.70%,0.00%,820600
8207130000,With working part of cermets,2.70%,0.00%,820713
8207191010,Inserts for drilling tools with working parts of agglomerated diamonds,2.70%,0.00%,820719
8207191090,Other,2.70%,0.00%,820719
8207199000,Other,2.70%,0.00%,820719
8207201000,With working part of diamond or agglomerated diamond,2.70%,0.00%,820720
8207209000,With working part of other materials,2.70%,0.00%,820720
8207301010,"Set of transfer and/or tandem press tools for cold-forming, pressing, drawing, cutting, punching, bending, calibrating, bordering and throating of metal sheets, for use in the manufacture of frame parts or body parts of motor vehicles",2.70%,0.00%,820730
8207301090,Other,2.70%,0.00%,820730
8207309000,Other,2.70%,0.00%,820730
8207401000,Tools for tapping,2.70%,0.00%,820740
8207403000,Tools for threading,2.70%,0.00%,820740
8207409000,Other,2.70%,0.00%,820740
8207501000,With working part of diamond or agglomerated diamond,2.70%,0.00%,820750
8207503000,Masonry drills,2.70%,0.00%,820750
8207505000,Of cermets,2.70%,0.00%,820750
8207506000,Of high speed steel,2.70%,0.00%,820750
8207507000,Of other materials,2.70%,0.00%,820750
8207509000,Other,2.70%,0.00%,820750
8207601000,With working part of diamond or agglomerated diamond,2.70%,0.00%,820760
8207603000,For working metal,2.70%,0.00%,820760
8207605000,Other,2.70%,0.00%,820760
8207607000,For working metal,2.70%,0.00%,820760
8207609000,Other,2.70%,0.00%,820760
8207701000,Of cermets,2.70%,0.00%,820770
8207703100,Shank type,2.70%,0.00%,820770
8207703700,Other,2.70%,0.00%,820770
8207709000,Other,2.70%,0.00%,820770
8207801100,Of cermets,2.70%,0.00%,820780
8207801900,Of other materials,2.70%,0.00%,820780
8207809000,Other,2.70%,0.00%,820780
8207901000,With working part of diamond or agglomerated diamond,2.70%,0.00%,820790
8207903000,Screwdriver bits,2.70%,0.00%,820790
8207905000,Gear-cutting tools,2.70%,0.00%,820790
8207907100,For working metal,2.70%,0.00%,820790
8207907800,Other,2.70%,0.00%,820790
8207909100,For working metal,2.70%,0.00%,820790
8207909900,Other,2.70%,0.00%,820790
8208100000,For metalworking,1.70%,0.00%,820810
8208200000,For woodworking,1.70%,0.00%,820820
8208300000,For kitchen appliances or for machines used by the food industry,1.70%,0.00%,820830
8208400000,"For agricultural, horticultural or forestry machines",1.70%,0.00%,820840
8208900000,Other,1.70%,0.00%,820890
8209002000,Indexable inserts,2.70%,0.00%,820900
8209008000,Other,2.70%,0.00%,820900
